16615,86,25,0,3
16652,90,15,0,3
16661,90,40,0,3
16672,90,20,0,3
16681,87,8,0,3
16769,86,20,0,3
16815,89,18,0,3
16836,87,9,1,3
16845,87,11,0,3
16851,87,18,0,3
16854,87,12,1,3
16904,85,13,1,3
16907,85,18,0,3
16909,85,9,0,3
16955,89,25,0,3
16965,89,15,0,3
16970,89,30,0,3
16987,87,12,1,3
16996,86,10,0,3
16998,86,13,1,3
17001,86,12,0,3
17047,85,25,0,3
17050,85,30,0,3
17121,89,22,0,3
17122,89,80,0,3
17147,86,18,0,3
17154,86,30,0,3
17198,85,13,0,3
17250,89,23,0,3
17258,89,12,0,3
17264,89,20,0,3
17265,89,20,0,3
17267,89,79,0,3
17278,88,40,0,3
17285,86,10,0,3
17297,86,9,0,3
17307,85,11,0,3
17309,85,15,0,3
17368,84,20,0,3
17416,88,100,0,3
17422,88,19,0,3
17439,85,49,0,3
17445,85,9,1,3
17446,85,20,0,3
17453,85,10,0,3
17456,85,16,1,3
17497,83,10,0,3
17501,83,11,0,3
17510,83,14,0,3
17517,83,15,0,3
17590,85,9,0,3
17609,84,10,1,3
17662,82,12,0,3
17664,82,11,0,3
17668,82,11,0,3
17710,88,12,0,3
17714,88,60,0,3
17715,88,11,1,3
17724,88,32,0,3
17735,84,6,1,3
17743,84,11,1,3
17749,84,18,1,3
17797,88,20,0,3
17824,84,10,1,3
17830,84,10,0,3
17834,84,13,0,3
17840,83,16,1,3
17843,83,15,0,3
17844,83,9,0,3
17845,83,15,0,3
17846,83,15,0,3
17847,83,18,0,3
17883,88,15,0,3
17887,88,13,1,3
17888,88,12,0,3
17905,88,12,0,3
17911,83,8,0,3
17913,83,9,0,3
17916,83,9,0,3
17920,83,6,1,3
17921,83,9,1,3
17925,83,16,0,3
17926,83,9,0,3
17928,83,6,0,3
17930,83,9,0,3
17937,83,14,1,3
17974,87,20,0,3
17981,87,16,0,3
17995,87,15,0,3
18002,82,9,0,3
18004,82,22,0,3
18012,82,6,0,3
18014,82,18,1,3
18016,82,11,1,3
18023,81,15,0,3
18029,81,6,1,3
18060,87,9,1,3
18064,87,45,0,3
18070,87,30,0,3
18137,87,12,1,3
18141,87,9,0,3
18142,87,15,0,3
18143,87,40,0,3
18241,87,25,0,3
18247,87,11,0,3
18248,87,10,1,3
18249,87,11,0,3
18269,87,20,1,3
18282,87,12,0,3
18346,87,20,0,3
18350,87,14,0,3
18359,87,45,0,3
18438,86,16,0,3
18482,86,9,0,3
18483,86,15,1,3
18485,86,13,0,3
18489,86,10,1,3
18540,86,34,1,3
18547,86,19,0,3
18548,86,12,1,3
18561,86,13,0,3
18562,86,13,1,3
18631,86,20,0,3
18635,86,12,0,3
18644,86,16,0,3
18646,86,20,0,3
18650,86,20,0,3
18651,86,11,1,3
18654,86,13,0,3
18656,86,10,0,3
18658,86,15,0,3
18690,86,12,0,3
18693,86,10,0,3
18714,86,15,0,3
18718,86,14,0,3
18750,86,20,0,3
18753,86,15,0,3
18760,85,18,0,3
18774,85,12,0,3
18779,85,12,0,3
18814,85,15,0,3
18826,85,55,0,3
18831,85,13,0,3
18837,85,10,1,3
18875,85,12,0,3
18882,85,24,0,3
18932,85,20,1,3
18942,85,17,0,3
18944,85,13,0,3
18945,85,13,0,3
18946,85,11,0,3
18991,85,7,1,3
19008,85,12,1,3
19012,84,10,0,3
19015,84,12,0,3
19054,84,11,1,3
19056,84,16,0,3
19062,84,10,0,3
19065,84,10,1,3
19071,84,12,0,3
19077,84,12,1,3
19078,84,18,0,3
19118,84,12,1,3
19124,84,15,1,3
19125,84,10,0,3
19127,84,30,1,3
19130,84,13,1,3
19170,84,13,0,3
19171,84,14,0,3
19173,84,15,1,3
19182,84,11,1,3
19188,84,20,0,3
19191,84,13,0,3
19196,84,20,1,3
19231,83,10,1,3
19233,83,13,0,3
19235,83,12,1,3
19237,83,7,1,3
19241,83,14,0,3
19243,83,10,1,3
19250,83,11,1,3
19252,83,11,0,3
19255,83,15,0,3
19258,83,16,0,3
19290,83,13,1,3
19293,82,10,0,3
19295,82,10,1,3
19298,82,15,0,3
19303,82,10,0,3
19306,82,14,0,3
19311,81,15,0,3
19312,81,18,0,3
19315,81,20,0,3
19316,81,10,1,3
19317,81,10,0,3
19319,80,15,0,3
19350,80,10,0,3
19351,80,23,0,3
19352,80,10,0,3
21966,92,175,0,3
21976,92,30,0,3
21989,92,50,0,3
22030,91,80,0,3
22117,95,50,0,3
22169,90,167,0,3
22208,90,15,0,3
22232,93,120,0,3
22243,93,50,0,3
22337,90,25,0,3
22357,92,45,0,3
22392,90,19,0,3
22408,89,16,0,3
22416,92,25,0,3
22431,92,42,0,3
22446,89,35,1,3
22456,89,16,0,3
22508,89,19,0,3
22550,91,70,0,3
22563,89,22,0,3
22571,89,20,0,3
22578,89,25,0,3
22581,89,55,0,3
22623,88,13,0,3
22634,88,15,1,3
22682,88,19,0,3
22697,88,30,0,3
22699,88,10,0,3
22710,91,20,0,3
22717,90,10,0,3
22739,90,55,0,3
22744,88,17,0,3
22748,88,12,0,3
22749,88,25,0,3
22751,88,11,0,3
22757,88,50,0,3
22770,90,23,0,3
22774,90,17,0,3
22785,90,50,0,3
22804,88,29,0,3
22819,88,20,0,3
22820,88,50,0,3
22842,90,45,0,3
22872,88,15,0,3
22880,88,20,0,3
22881,87,15,1,3
22885,87,22,0,3
22886,87,18,0,3
22898,90,108,0,3
22900,90,50,0,3
22907,89,35,0,3
22918,89,35,0,3
22920,87,13,1,3
22941,87,90,0,3
22942,87,13,0,3
22958,89,18,0,3
22987,87,19,1,3
22988,87,19,0,3
22989,87,8,0,3
22996,87,12,0,3
23022,89,18,0,3
23037,89,17,0,3
23043,87,18,0,3
23048,87,32,0,3
23078,89,18,0,3
23102,87,11,0,3
23104,87,10,0,3
23109,87,18,0,3
23110,87,18,0,3
23124,87,18,0,3
23137,88,30,0,3
23153,88,12,1,3
23163,86,14,0,3
23164,86,13,0,3
23167,86,13,0,3
23193,88,45,0,3
23200,88,19,0,3
23202,88,13,0,3
23203,88,60,0,3
23223,86,12,0,3
23226,86,10,1,3
23230,86,11,1,3
23233,86,15,0,3
23237,86,13,0,3
23283,86,10,0,3
23296,86,15,0,3
23297,86,10,1,3
23303,86,20,0,3
23307,86,12,0,3
23321,88,13,0,3
23328,87,9,0,3
23332,87,20,0,3
23345,86,18,0,3
23348,86,20,0,3
23351,85,25,0,3
23353,85,22,0,3
23359,85,15,0,3
23387,87,25,0,3
23403,85,17,1,3
23407,85,8,1,3
23414,85,13,0,3
23415,85,25,0,3
23416,85,18,0,3
23424,85,12,1,3
23449,87,24,0,3
23469,85,10,1,3
23471,85,8,0,3
23474,85,10,0,3
23484,85,9,1,3
23488,85,15,0,3
23505,87,12,0,3
23523,85,15,0,3
23541,84,17,0,3
23544,84,12,0,3
23545,84,20,0,3
23546,84,10,0,3
23551,87,20,0,3
23560,87,24,0,3
23576,86,35,0,3
23585,84,20,0,3
23589,84,10,1,3
23590,84,18,0,3
23591,84,17,0,3
23597,84,13,1,3
23599,84,13,1,3
23606,84,13,0,3
23626,86,10,1,3
23635,86,24,0,3
23642,84,15,0,3
23646,84,12,1,3
23652,83,15,0,3
23654,83,16,0,3
23655,83,12,0,3
23658,83,13,1,3
23659,83,8,0,3
23667,83,14,0,3
23668,83,10,1,3
23669,83,15,0,3
23670,86,20,0,3
23688,86,13,0,3
23694,86,10,0,3
23700,83,15,0,3
23701,83,10,0,3
23702,83,12,0,3
23704,83,10,1,3
23709,82,9,1,3
23710,82,25,0,3
23714,82,15,0,3
23715,82,11,0,3
23723,82,11,0,3
23726,82,16,0,3
23727,81,10,0,3
23739,85,10,0,3
23750,85,17,0,3
23760,81,12,0,3
23761,80,17,0,3
23794,85,18,0,3
23813,85,10,0,3
23815,85,20,1,3
23854,85,14,1,3
23863,85,10,0,3
23871,84,13,0,3
23872,84,12,0,3
23873,84,12,1,3
23877,84,13,0,3
23879,84,11,0,3
23952,84,12,0,3
23955,84,10,0,3
23967,84,11,0,3
24012,84,14,0,3
24023,83,14,0,3
24025,83,12,0,3
24026,83,12,1,3
24065,83,15,1,3
24067,83,10,1,3
24068,83,12,1,3
24069,83,12,0,3
24071,83,16,1,3
24073,83,8,0,3
24077,83,45,0,3
24084,83,20,0,3
24091,83,75,0,3
24092,83,11,1,3
24093,83,9,0,3
24095,82,9,0,3
24096,82,10,1,3
24097,82,20,0,3
24100,82,11,1,3
24101,82,6,0,3
24110,82,15,0,3
24115,81,10,1,3
24116,80,15,0,3
24117,80,11,1,3
24119,80,14,1,3
24150,80,14,0,3
26737,93,35,0,3
26813,92,45,0,3
26897,92,115,1,3
26921,91,19,0,3
26924,91,24,0,3
26996,90,21,0,3
27045,90,18,0,3
27046,90,28,0,3
27047,90,33,1,3
27108,90,80,0,3
27113,90,35,0,3
27234,91,45,0,3
27436,85,11,0,3
27441,85,13,0,3
27446,84,14,0,3
27447,84,17,0,3
27568,91,210,0,3
27578,84,17,0,3
27592,84,12,0,3
27598,84,12,0,3
27689,90,15,0,3
27870,91,30,0,3
27872,91,25,0,3
27949,84,12,0,3
27961,90,28,0,3
27966,90,18,0,3
28261,83,15,0,3
28270,83,22,0,3
28280,83,13,0,3
28282,83,15,0,3
28288,82,15,0,3
28298,90,17,0,3
28299,90,19,0,3
28590,82,11,0,3
28597,81,10,0,3
28849,94,90,0,3
28890,86,17,0,3
28918,86,100,0,3
29109,94,95,0,3
29195,86,9,1,3
29219,85,15,0,3
29288,90,30,0,3
29293,90,24,0,3
29485,93,230,0,3
29493,85,13,0,3
29505,85,35,0,3
29514,85,19,0,3
29562,88,19,0,3
29602,90,30,0,3
29761,93,55,0,3
29787,92,30,0,3
29803,85,18,0,3
29812,85,11,1,3
30093,92,90,0,3
30119,92,76,0,3
30134,85,15,0,3
30140,85,12,0,3
30298,90,20,0,3
30390,92,215,0,3
30406,92,70,0,3
30437,85,11,1,3
30492,88,15,0,3
30546,89,22,0,3
30715,92,43,0,3
30789,88,60,0,3
30896,89,25,0,3
31007,91,76,0,3
31032,84,19,0,3
31036,84,15,0,3
31173,89,35,0,3
31184,89,20,0,3
31300,91,50,0,3
31304,91,30,0,3
31307,91,45,0,3
31322,84,13,1,3
31334,84,16,0,3
31343,84,10,1,3
31380,87,27,0,3
31401,87,20,0,3
31451,89,20,0,3
31452,89,15,0,3
31584,91,50,0,3
31625,84,8,1,3
31627,84,12,1,3
31628,84,12,1,3
31629,84,12,1,3
31730,89,100,0,3
31860,91,19,0,3
31937,84,25,0,3
31949,83,12,1,3
32189,90,50,0,3
32222,83,12,0,3
32237,83,10,1,3
32248,83,15,0,3
32305,87,15,0,3
32311,88,13,0,3
32312,88,21,0,3
32313,88,15,0,3
32339,88,25,1,3
32467,90,20,0,3
32523,83,16,0,3
32543,82,14,0,3
32556,88,50,0,3
32574,88,20,0,3
32636,86,25,0,3
32738,82,34,0,3
32741,82,15,1,3
32743,82,30,0,3
32855,85,27,0,3
32856,85,50,1,3
32861,85,16,1,3
32943,89,20,0,3
32944,89,20,0,3
32956,89,19,0,3
33039,81,10,0,3
33049,81,9,0,3
33053,80,11,0,3
33125,84,14,1,3
33127,84,13,1,3
33145,84,19,0,3
33149,84,18,0,3
33153,85,18,0,3
33206,86,25,0,3
33269,89,60,0,3
33300,88,20,0,3
33304,88,20,0,3
33310,88,19,1,3
33395,84,12,0,3
33399,84,15,1,3
33404,84,33,0,3
33413,84,11,0,3
33502,85,10,0,3
33506,85,40,0,3
33604,88,27,0,3
33691,84,15,1,3
33699,84,11,1,3
33702,84,21,0,3
33703,84,15,1,3
33724,86,50,0,3
33791,85,12,0,3
33794,85,10,0,3
33795,85,20,0,3
33919,88,22,0,3
33920,88,28,0,3
33963,83,20,1,3
33964,83,14,1,3
33967,83,10,0,3
33968,83,29,0,3
33969,83,12,1,3
33975,83,13,1,3
33976,83,8,1,3
33980,83,14,1,3
33981,83,18,0,3
33982,83,11,0,3
33985,83,14,0,3
34042,85,10,1,3
34080,85,15,1,3
34093,85,11,0,3
34099,85,10,1,3
34250,87,13,0,3
34252,87,14,0,3
34325,83,16,1,3
34328,82,12,0,3
34331,82,14,0,3
34333,82,29,0,3
34339,82,16,1,3
34345,82,12,1,3
34347,82,10,0,3
34414,84,25,1,3
34430,84,10,1,3
34433,84,9,1,3
34556,87,12,0,3
34557,87,22,0,3
34624,82,18,0,3
34629,81,15,0,3
34632,81,10,0,3
34634,81,9,1,3
34639,81,20,0,3
34643,80,13,0,3
34658,85,17,0,3
34678,85,18,0,3
34680,84,10,1,3
34695,84,13,1,3
34697,84,12,0,3
34803,88,10,0,3
34826,88,25,0,3
34844,87,23,0,3
34852,87,11,1,3
34858,87,27,0,3
34859,87,16,0,3
34953,85,12,0,3
34969,85,15,1,3
34970,85,15,1,3
35143,87,53,0,3
35266,84,10,1,3
35269,84,12,0,3
35352,83,12,1,3
35365,83,12,1,3
35441,87,17,0,3
35443,87,14,0,3
35446,87,17,0,3
35447,87,20,0,3
35449,87,22,0,3
35450,87,20,0,3
35454,87,11,1,3
35459,87,17,1,3
35583,84,12,0,3
35584,84,9,0,3
35606,84,13,0,3
35607,84,13,0,3
35642,87,11,1,3
35647,87,17,1,3
35659,87,22,0,3
35660,87,20,0,3
35664,87,15,0,3
35701,83,12,0,3
35702,83,15,0,3
35704,83,8,1,3
35705,83,11,0,3
35709,83,13,0,3
35725,82,14,0,3
35728,82,20,0,3
35882,84,13,1,3
35884,84,13,0,3
35889,84,15,0,3
35898,83,13,0,3
35899,83,10,0,3
35904,83,25,0,3
35931,87,15,0,3
35935,86,27,0,3
36006,82,10,1,3
36015,82,15,1,3
36016,82,9,1,3
36029,82,13,0,3
36055,87,12,0,3
36182,86,15,1,3
36183,86,25,0,3
36211,83,12,0,3
36219,83,9,1,3
36229,82,9,1,3
36230,82,8,0,3
36237,82,12,0,3
36302,87,11,0,3
36308,87,18,0,3
36333,82,17,0,3
36336,81,10,0,3
36338,81,8,0,3
36341,81,13,1,3
36342,81,19,0,3
36347,81,11,1,3
36355,81,12,1,3
36356,80,5,0,3
36486,86,25,0,3
36494,86,15,0,3
36509,86,20,0,3
36616,86,15,1,3
36629,85,10,0,3
36633,88,45,0,3
36640,88,19,0,3
36642,88,13,0,3
36643,88,60,0,3
36696,84,18,1,3
36701,84,17,0,3
36706,84,6,0,3
36709,84,20,0,3
36716,84,4,0,3
36840,85,13,0,3
36841,85,10,0,3
36855,85,11,0,3
36907,94,55,0,3
36916,93,42,0,3
36990,84,10,0,3
36993,84,21,1,3
36994,84,17,1,3
37000,83,15,1,3
37004,83,12,1,3
37005,83,13,0,3
37010,83,19,0,3
37012,83,10,1,3
37015,83,11,0,3
37141,85,13,0,3
37160,85,20,0,3
37211,93,55,0,3
37221,92,35,0,3
37271,88,13,0,3
37278,87,9,0,3
37282,87,20,0,3
37321,83,6,0,3
37328,83,13,1,3
37330,83,15,0,3
37335,82,19,0,3
37340,82,10,0,3
37348,82,10,1,3
37442,85,20,0,3
37443,85,19,0,3
37464,85,18,0,3
37500,92,55,0,3
37538,82,10,0,3
37549,81,15,1,3
37554,81,10,1,3
37555,81,36,1,3
37559,80,17,1,3
37637,87,25,0,3
37752,84,14,0,3
37754,84,19,0,3
37767,84,22,0,3
37769,84,19,0,3
37881,91,35,0,3
37921,80,13,1,3
37922,80,15,0,3
37923,80,12,0,3
37969,87,24,0,3
38043,84,17,0,3
38050,84,12,0,3
38057,84,13,0,3
38059,84,14,0,3
38060,83,13,0,3
38068,83,14,1,3
38205,87,12,0,3
38340,83,15,0,3
38345,83,14,0,3
38484,90,11,0,3
38491,87,20,0,3
38500,87,24,0,3
38516,86,35,0,3
38645,82,7,0,3
38647,81,12,0,3
38648,81,9,1,3
38651,81,9,0,3
38653,80,16,1,3
38655,80,10,0,3
38806,86,10,1,3
38815,86,24,0,3
39063,90,27,0,3
39079,90,30,0,3
39088,90,50,0,3
39090,86,20,0,3
39108,86,13,0,3
39114,86,10,0,3
39329,89,20,0,3
39399,85,10,0,3
39410,85,17,0,3
39602,89,62,0,3
39615,89,35,0,3
39694,85,18,0,3
39713,85,10,0,3
39715,85,20,1,3
39900,89,30,0,3
39902,89,20,0,3
39914,89,23,0,3
39924,89,20,0,3
39926,89,25,0,3
39929,89,13,0,3
39994,85,14,1,3
40003,85,10,0,3
40011,84,13,0,3
40012,84,12,0,3
40013,84,12,1,3
40017,84,13,0,3
40019,84,11,0,3
40245,89,12,0,3
40246,88,49,0,3
40254,88,12,0,3
40332,84,12,0,3
40335,84,10,0,3
40347,84,11,0,3
40476,88,15,1,3
40485,88,14,0,3
40491,88,40,0,3
40602,84,14,0,3
40613,83,14,0,3
40615,83,12,0,3
40616,83,12,1,3
40772,88,9,1,3
40782,88,10,0,3
40789,88,15,1,3
40791,88,12,0,3
40793,88,24,0,3
40895,83,15,1,3
40897,83,10,1,3
40898,83,12,1,3
40899,83,12,0,3
40901,83,16,1,3
40903,83,8,0,3
40907,83,45,0,3
40914,83,20,0,3
41045,88,50,0,3
41056,88,10,0,3
41057,88,15,0,3
41221,83,75,0,3
41222,83,11,1,3
41223,83,9,0,3
41225,82,9,0,3
41226,82,10,1,3
41227,82,20,0,3
41230,82,11,1,3
41231,82,6,0,3
41240,82,15,0,3
41245,81,10,1,3
41246,80,15,0,3
41247,80,11,1,3
41249,80,14,1,3
41335,90,48,0,3
41338,90,15,0,3
41370,87,16,0,3
41382,87,25,0,3
41391,87,15,0,3
41393,87,12,0,3
41397,87,19,1,3
41520,80,14,0,3
41584,90,17,0,3
41649,87,11,0,3
41653,87,14,0,3
41656,87,47,0,3
41661,87,15,0,3
41926,89,25,0,3
41943,87,19,0,3
41961,87,10,0,3
41963,87,9,0,3
42251,87,17,0,3
42256,87,13,1,3
42264,87,20,0,3
42512,89,16,0,3
42572,87,30,0,3
42589,87,18,0,3
42599,86,20,0,3
42810,88,10,0,3
42814,88,25,0,3
42831,88,13,0,3
42832,88,16,0,3
42870,86,15,0,3
42871,86,15,0,3
42889,86,17,0,3
42895,86,15,0,3
42896,86,13,0,3
43118,88,16,1,3
43126,88,112,0,3
43178,86,11,0,3
43183,86,12,0,3
43184,86,20,0,3
43185,86,20,0,3
43192,86,11,0,3
43194,86,35,0,3
43426,87,17,0,3
43431,87,12,0,3
43437,87,19,0,3
43481,86,13,1,3
43486,86,12,0,3
43494,86,17,0,3
