,155,0,,94,2
,48,0,,94,2
,95,0,,94,2
,49,0,,94,2
,50,0,,94,2
,95,0,,94,2
,50,0,,94,2
,70,0,,94,2
,63,1,,94,2
,75,0,,91,2
,23,1,,91,2
,50,0,,91,2
,22,1,,91,2
,45,1,,91,2
,130,0,,91,2
,30,0,,91,2
,22,0,,91,2
,90,0,,91,2
,60,0,,91,2
,115,0,,91,2
,55,0,,91,2
,30,0,,91,2
,48,1,,91,2
,40,1,,91,2
,60,0,,91,2
,50,1,,91,2
,48,0,,91,2
,54,1,,91,2
,42,0,,91,2
,40,0,,91,2
,40,1,,91,2
,42,0,,91,2
,85,0,,91,2
,41,0,,90,2
,33,0,,90,2
,70,0,,90,2
,19,0,,90,2
,25,0,,90,2
,30,1,,90,2
,15,1,,90,2
,45,0,,90,2
,80,0,,90,2
,18,1,,90,2
,31,1,,90,2
,15,0,,90,2
,15,0,,90,2
,24,0,,90,2
,80,0,,90,2
,50,0,,90,2
,28,0,,90,2
,36,0,,90,2
,40,0,,90,2
,50,1,,90,2
,75,0,,90,2
,46,0,,90,2
,70,0,,90,2
,26,1,,90,2
,32,1,,90,2
,20,1,,90,2
,27,0,,90,2
,20,0,,90,2
,75,0,,90,2
,28,1,,90,2
,60,1,,90,2
,22,1,,90,2
,49,1,,90,2
,30,1,,90,2
,35,0,,90,2
,38,0,,90,2
,32,0,,90,2
,36,0,,87,1
,30,0,,87,1
,20,0,,87,1
,32,0,,87,1
,20,1,,87,1
,30,1,,87,1
,20,0,,87,1
,23,0,,87,1
,20,0,,87,1
,22,1,,87,1
,16,1,,87,1
,17,0,,87,1
,17,1,,87,1
,28,0,,87,1
,15,1,,86,1
,26,1,,86,1
,32,0,,86,1
,10,0,,86,1
,10,1,,86,1
,18,1,,86,1
,12,1,,86,1
,34,0,,86,1
,23,0,,86,1
,20,1,,86,1
,31,0,,86,1
,24,1,,86,1
,12,0,,86,1
,18,0,,86,1
,10,1,,86,1
,15,0,,86,1
,24,1,,86,1
,14,1,,86,1
,14,1,,86,1
,15,0,,86,1
,38,0,,86,1
,12,0,,86,1
,32,0,,86,1
,15,1,,86,1
,28,0,,86,1
,49,0,,89,1
,17,0,,89,1
,11,0,,89,1
,19,0,,89,1
,28,1,,89,1
,26,1,,89,1
,35,1,,89,1
,30,0,,89,1
,55,0,,89,1
,46,0,,89,1
,50,0,,89,1
,43,0,,89,1
,45,0,,89,1
,39,0,,89,1
,30,0,,89,1
,45,0,,89,1
,23,0,,89,1
,15,0,,89,1
,65,0,,89,1
,19,0,,89,1
,35,0,,89,1
,60,0,,89,1
,44,0,,89,1
,25,1,,89,1
,30,0,,89,1
,30,1,,92,2
,23,0,,92,2
,45,0,,92,2
,125,0,,92,2
,98,0,,92,2
,40,0,,92,2
,17,1,,92,2
,60,1,,92,2
,70,0,,92,2
,68,1,,92,2
,32,1,,92,2
,45,0,,92,2
,66,1,,92,2
,29,1,,92,2
,63,1,,92,2
,32,1,,92,2
,55,1,,92,2
,45,0,,92,2
,20,1,,92,2
,50,0,,92,2
,18,0,,92,2
,23,0,,92,2
,32,1,,92,2
,30,0,,92,2
,35,1,,92,2
,44,1,,92,2
,24,0,,90,2
,20,0,,90,2
,22,1,,90,2
,50,0,,90,2
,45,0,,90,2
,23,0,,90,2
,49,0,,90,2
,17,1,,90,2
,35,0,,90,2
,59,1,,90,2
,20,1,,90,2
,20,1,,90,2
,18,1,,90,2
,42,0,,90,2
,22,1,,90,2
,20,1,,90,2
,48,0,,90,2
,30,1,,90,2
,40,0,,90,2
,22,0,,90,2
,31,1,,90,2
,15,0,,90,2
,15,0,,90,2
,62,0,,94,2
,49,0,,94,2
,25,0,,94,2
,95,0,,94,2
,55,1,,94,2
,48,1,,94,2
,35,1,,94,2
,68,0,,94,2
,90,0,,94,2
,25,0,,93,2
,60,0,,93,2
,125,0,,93,2
,85,0,,93,2
,60,0,,93,2
,25,0,,93,2
,55,0,,93,2
,58,1,,93,2
,48,0,,93,2
,40,0,,93,2
,60,1,,93,2
,120,0,,93,2
,100,0,,93,2
,34,0,,93,2
,91,0,,93,2
,40,0,,91,2
,20,1,,91,2
,55,0,,91,2
,19,1,,91,2
,26,1,,91,2
,45,0,,91,2
,36,1,,91,2
,23,1,,91,2
,25,1,,91,2
,28,1,,91,2
,41,1,,91,2
,26,1,,91,2
,28,1,,91,2
,38,1,,91,2
,44,0,,91,2
,45,0,,91,2
,25,1,,91,2
,38,1,,91,2
,22,1,,91,2
,26,1,,91,2
,23,1,,91,2
,23,1,,91,2
,50,1,,91,2
,25,0,,91,2
,16,0,,91,2
,60,1,,91,2
,38,0,,90,2
,20,0,,90,2
,75,0,,90,2
,33,0,,90,2
,75,0,,90,2
,64,0,,90,2
,75,0,,90,2
,30,0,,90,2
,42,0,,90,2
,18,0,,90,2
,20,1,,90,2
,40,0,,90,2
,25,0,,90,2
,19,1,,90,2
,13,0,,90,2
,45,1,,90,2
,30,1,,90,2
,111,0,,90,2
,35,0,,90,2
,88,0,,90,2
,57,0,,90,2
,34,0,,90,2
,24,1,,90,2
,45,0,,90,2
,74,0,,90,2
,42,0,,88,1
,27,1,,88,1
,25,0,,88,1
,35,1,,88,1
,45,0,,88,1
,30,0,,88,1
,26,0,,88,1
,39,1,,88,1
,25,1,,88,1
,80,0,,88,1
,55,0,,88,1
,28,1,,88,1
,25,0,,88,1
,48,0,,88,1
,19,1,,88,1
,19,1,,88,1
,77,0,,88,1
,18,1,,88,1
,25,1,,88,1
,18,1,,88,1
,18,0,,88,1
,65,0,,88,1
,25,1,,88,1
,48,0,,88,1
,20,0,,88,1
,55,0,,90,2
,46,1,,90,2
,55,0,,90,2
,30,0,,90,2
,25,0,,90,2
,27,0,,90,2
,28,0,,90,2
,48,1,,90,2
,36,1,,90,2
,48,0,,90,2
,60,1,,90,2
,24,1,,90,2
,42,0,,90,2
,39,0,,90,2
,25,1,,90,2
,40,0,,90,2
,40,0,,90,2
,19,1,,90,2
,85,0,,90,2
,25,0,,90,2
,18,0,,86,1
,35,1,,86,1
,26,1,,86,1
,39,0,,86,1
,11,1,,86,1
,15,0,,85,1
,15,0,,85,1
,18,0,,85,1
,9,0,,85,1
,11,0,,85,1
,14,0,,85,1
,10,1,,85,1
,12,0,,85,1
,18,0,,85,1
,14,0,,85,1
,13,1,,85,1
,10,0,,85,1
,20,1,,85,1
,30,0,,85,1
,50,0,,85,1
,16,1,,85,1
,11,0,,85,1
,65,0,,85,1
,9,1,,85,1
,30,1,,85,1
,26,0,,89,1
,20,1,,89,1
,25,1,,89,1
,36,1,,89,1
,23,0,,89,1
,30,0,,89,1
,28,0,,89,1
,20,0,,89,1
,45,0,,89,1
,20,1,,89,1
,20,0,,89,1
,45,0,,89,1
,20,0,,89,1
,28,0,,89,1
,42,0,,89,1
,110,0,,89,1
,25,0,,89,1
,14,1,,89,1
,39,0,,89,1
,90,0,,89,1
,18,0,,89,1
,7,0,,89,1
,17,0,,89,1
,17,1,,89,1
,20,1,,89,1
,28,0,,87,1
,36,0,,87,1
,35,0,,87,1
,30,0,,87,1
,28,0,,87,1
,20,0,,87,1
,18,0,,87,1
,32,0,,87,1
,28,0,,87,1
,26,0,,87,1
,32,1,,87,1
,11,0,,87,1
,19,0,,87,1
,22,0,,87,1
,28,0,,87,1
,28,1,,87,1
,20,0,,87,1
,25,0,,87,1
,16,1,,87,1
,25,0,,87,1
,10,0,,87,1
,22,1,,90,2
,20,1,,90,2
,48,0,,90,2
,30,1,,90,2
,59,1,,90,2
,20,1,,90,2
,20,1,,90,2
,18,1,,90,2
,70,0,,90,2
,25,1,,90,2
,36,0,,90,2
,42,0,,90,2
,50,0,,90,2
,28,0,,90,2
,22,0,,90,2
,26,0,,90,2
,80,0,,90,2
,24,0,,90,2
,50,0,,90,2
,40,0,,90,2
,22,0,,90,2
,30,1,,90,2
,50,0,,90,2
,55,0,,90,2
,42,0,,90,2
,60,0,,90,2
,27,0,,90,2
,45,1,,90,2
,48,0,,90,2
,38,0,,90,2
,28,0,,90,2
,80,0,,90,2
,19,1,,90,2
,45,0,,90,2
,25,0,,90,2
,20,0,,90,2
,30,0,,90,2
,18,0,,90,2
,28,0,,90,2
,40,0,,90,2
,35,1,,92,2
,44,1,,92,2
,32,1,,92,2
,30,0,,92,2
,113,0,,92,2
,30,1,,92,2
,92,0,,92,2
,75,0,,92,2
,50,0,,92,2
,27,1,,92,2
,49,0,,92,2
,19,0,,92,2
,11,0,,92,2
,44,0,,92,2
,24,1,,92,2
,15,1,,92,2
,35,0,,92,2
,33,0,,92,2
,140,0,,92,2
,35,0,,92,2
,75,0,,92,2
,40,0,,92,2
,100,0,,92,2
,21,1,,92,2
,80,0,,92,2
,28,0,,92,2
,40,1,,92,2
,40,1,,92,2
,40,0,,93,2
,40,0,,93,2
,65,1,,93,2
,28,0,,93,2
,51,1,,93,2
,50,0,,93,2
,30,0,,93,2
,45,1,,93,2
,32,0,,93,2
,125,1,,93,2
,150,0,,93,2
,60,0,,93,2
,70,0,,93,2
,60,0,,93,2
,32,0,,93,2
,60,0,,93,2
,45,1,,93,2
,60,0,,93,2
,80,0,,93,2
,85,0,,93,2
,90,0,,89,1
,18,0,,89,1
,7,0,,89,1
,17,0,,89,1
,39,0,,89,1
,17,1,,89,1
,20,1,,89,1
,22,1,,89,1
,25,1,,89,1
,31,0,,89,1
,25,1,,89,1
,26,0,,89,1
,27,0,,89,1
,22,0,,89,1
,18,1,,89,1
,20,0,,89,1
,65,0,,89,1
,52,0,,89,1
,65,0,,89,1
,240,0,,89,1
,35,0,,89,1
,40,0,,89,1
,18,0,,89,1
,26,0,,89,1
,13,1,,89,1
,18,0,,90,2
,40,0,,90,2
,38,0,,90,2
,20,0,,90,2
,72,0,,90,2
,60,1,,90,2
,44,0,,90,2
,15,0,,90,2
,70,0,,90,2
,30,1,,90,2
,36,1,,90,2
,40,0,,90,2
,70,1,,90,2
,48,0,,90,2
,55,0,,90,2
,42,0,,90,2
,125,0,,90,2
,110,0,,90,2
,103,0,,90,2
,100,0,,90,2
,40,0,,90,2
,68,0,,90,2
,52,0,,90,2
,65,0,,90,2
,37,0,,90,2
,13,1,,85,1
,30,1,,85,1
,10,1,,85,1
,9,1,,85,1
,7,0,,85,1
,15,1,,85,1
,9,1,,85,1
,11,0,,85,1
,20,1,,85,1
,18,1,,85,1
,7,0,,85,1
,22,1,,85,1
,12,0,,85,1
,10,1,,85,1
,100,0,,85,1
,15,1,,85,1
,12,1,,85,1
,15,1,,85,1
,10,0,,85,1
,9,0,,85,1
,12,1,,85,1
,30,1,,85,1
,17,1,,91,2
,65,0,,91,2
,32,0,,91,2
,24,0,,91,2
,35,0,,91,2
,17,0,,91,2
,22,0,,91,2
,36,0,,91,2
,43,0,,91,2
,28,0,,91,2
,75,0,,91,2
,20,1,,91,2
,30,0,,91,2
,24,0,,91,2
,100,0,,91,2
,30,0,,91,2
,65,0,,91,2
,100,0,,91,2
,30,0,,91,2
,48,0,,91,2
,26,0,,91,2
,16,0,,91,2
,42,0,,91,2
,60,0,,88,1
,56,0,,88,1
,19,0,,88,1
,21,0,,88,1
,20,0,,88,1
,25,0,,88,1
,72,0,,88,1
,18,1,,88,1
,70,0,,88,1
,29,0,,88,1
,35,0,,88,1
,10,0,,88,1
,26,0,,88,1
,28,0,,88,1
,12,1,,88,1
,25,0,,88,1
,25,1,,88,1
,19,0,,88,1
,12,0,,88,1
,15,0,,88,1
,9,0,,88,1
,22,1,,88,1
,37,1,,88,1
,40,0,,88,1
,70,0,,88,1
,34,0,,87,1
,38,0,,87,1
,14,1,,87,1
,20,0,,87,1
,30,0,,87,1
,40,0,,87,1
,15,0,,87,1
,20,0,,87,1
,25,0,,87,1
,35,0,,87,1
,20,0,,87,1
,23,0,,87,1
,24,1,,87,1
,16,1,,87,1
,24,1,,87,1
,20,0,,87,1
,12,1,,87,1
,20,1,,87,1
,28,0,,87,1
,27,0,,87,1
,22,1,,87,1
,50,0,,87,1
,25,0,,87,1
,18,0,,87,1
,14,0,,87,1
,26,1,,90,2
,20,0,,90,2
,50,0,,90,2
,56,0,,90,2
,42,0,,90,2
,27,0,,90,2
,30,1,,90,2
,28,1,,90,2
,32,0,,90,2
,35,0,,90,2
,70,0,,90,2
,25,1,,90,2
,40,0,,90,2
,90,0,,90,2
,45,1,,90,2
,19,1,,90,2
,17,1,,90,2
,15,1,,90,2
,21,1,,90,2
,22,0,,90,2
,56,0,,90,2
,40,1,,90,2
,85,0,,90,2
,24,1,,90,2
,26,1,,90,2
,46,0,,90,2
,24,0,,90,2
,32,0,,90,2
,16,1,,90,2
,35,0,,90,2
,20,1,,90,2
,15,0,,90,2
,20,0,,90,2
,75,0,,90,2
,55,1,,90,2
,20,0,,90,2
,30,0,,90,2
,18,0,,90,2
,48,0,,90,2
,43,1,,90,2
,32,0,,93,2
,46,1,,93,2
,40,0,,93,2
,55,0,,93,2
,94,1,,93,2
,40,0,,93,2
,37,0,,93,2
,44,0,,93,2
,50,0,,93,2
,27,0,,93,2
,32,0,,93,2
,38,0,,93,2
,33,1,,93,2
,40,1,,93,2
,36,1,,93,2
,35,1,,93,2
,60,0,,93,2
,136,0,,93,2
,48,1,,93,2
,80,0,,93,2
,30,0,,93,2
,32,0,,93,2
,19,0,,93,2
,65,0,,93,2
,50,0,,90,2
,32,1,,90,2
,23,1,,90,2
,44,0,,90,2
,40,0,,90,2
,13,0,,90,2
,50,0,,90,2
,22,1,,90,2
,141,1,,90,2
,74,1,,90,2
,100,0,,90,2
,102,0,,90,2
,80,0,,90,2
,35,0,,90,2
,55,0,,90,2
,50,0,,90,2
,38,0,,90,2
,42,0,,90,2
,26,1,,90,2
,70,0,,90,2
,60,0,,90,2
,50,0,,90,2
,44,0,,90,2
,60,0,,90,2
,20,0,,90,2
,34,1,,92,2
,55,1,,92,2
,75,0,,92,2
,34,1,,92,2
,25,1,,92,2
,30,1,,92,2
,47,1,,92,2
,49,1,,92,2
,26,1,,92,2
,53,0,,92,2
,65,0,,92,2
,40,0,,92,2
,34,0,,92,2
,55,0,,92,2
,60,0,,92,2
,100,0,,92,2
,39,0,,92,2
,25,0,,92,2
,42,0,,92,2
,65,0,,92,2
,85,0,,92,2
,43,1,,92,2
,100,0,,92,2
,70,1,,92,2
,80,0,,92,2
,25,0,,92,2
,65,0,,92,2
,65,0,,92,2
,10,1,,85,1
,15,1,,85,1
,35,0,,85,1
,10,1,,85,1
,18,1,,85,1
,9,0,,85,1
,12,0,,85,1
,18,1,,85,1
,52,0,,85,1
,15,0,,85,1
,15,1,,85,1
,27,0,,85,1
,15,1,,85,1
,13,0,,85,1
,13,1,,85,1
,25,0,,85,1
,17,0,,85,1
,10,0,,85,1
,7,1,,85,1
,14,0,,85,1
,10,1,,85,1
,9,1,,85,1
,20,1,,85,1
,25,0,,87,1
,35,0,,87,1
,20,0,,87,1
,23,0,,87,1
,24,1,,87,1
,16,1,,87,1
,32,0,,87,1
,13,0,,87,1
,42,0,,87,1
,74,0,,87,1
,15,0,,87,1
,35,0,,87,1
,20,0,,87,1
,11,0,,87,1
,38,0,,87,1
,18,0,,87,1
,75,0,,87,1
,18,1,,87,1
,40,0,,87,1
,30,0,,87,1
,40,0,,87,1
,13,0,,87,1
,19,0,,87,1
,25,0,,87,1
,21,0,,87,1
,18,1,,87,1
,32,0,,89,1
,33,1,,89,1
,22,0,,89,1
,12,0,,89,1
,26,0,,89,1
,22,0,,89,1
,13,0,,89,1
,45,1,,89,1
,25,0,,88,1
,22,0,,88,1
,19,0,,88,1
,20,1,,88,1
,96,0,,88,1
,28,0,,88,1
,19,0,,88,1
,26,0,,88,1
,17,0,,88,1
,35,0,,88,1
,18,0,,88,1
,34,0,,88,1
,14,0,,88,1
,66,0,,88,1
,25,0,,88,1
,28,0,,88,1
,28,1,,88,1
,13,1,,88,1
,24,0,,91,2
,36,0,,91,2
,18,1,,91,2
,23,0,,91,2
,40,1,,91,2
,78,1,,91,2
,43,0,,91,2
,65,0,,91,2
,44,1,,91,2
,50,0,,91,2
,56,0,,91,2
,30,1,,91,2
,22,0,,91,2
,48,0,,91,2
,22,0,,91,2
,60,1,,91,2
,40,0,,91,2
,19,1,,91,2
,64,1,,91,2
,74,0,,91,2
,63,0,,88,1
,16,1,,88,1
,21,0,,88,1
,15,1,,88,1
,18,0,,88,1
,50,0,,88,1
,18,0,,88,1
,80,0,,88,1
,48,0,,88,1
,22,1,,88,1
,16,0,,88,1
,28,0,,88,1
,35,0,,88,1
,40,0,,88,1
,48,0,,88,1
,12,1,,88,1
,20,1,,88,1
,26,0,,88,1
,55,0,,88,1
,8,0,,88,1
,16,0,,88,1
,30,1,,88,1
,23,1,,88,1
,21,0,,88,1
,30,0,,88,1
,35,0,,88,1
,17,1,,88,1
,25,0,,88,1
,40,0,,90,2
,16,1,,90,2
,40,0,,90,2
,28,0,,90,2
,21,1,,90,2
,36,0,,90,2
,28,1,,90,2
,65,0,,90,2
,49,0,,90,2
,44,0,,90,2
,48,0,,90,2
,28,1,,90,2
,39,0,,90,2
,16,0,,90,2
,45,0,,90,2
,48,0,,90,2
,35,0,,90,2
,24,0,,90,2
,95,0,,90,2
,32,0,,90,2
,24,0,,90,2
,30,0,,90,2
,12,0,,90,2
,50,1,,90,2
,42,0,,90,2
,20,1,,90,2
,32,1,,90,2
,44,0,,90,2
,90,0,,90,2
,33,0,,90,2
,45,1,,90,2
,30,0,,90,2
,65,0,,90,2
,65,0,,90,2
,125,0,,90,2
,38,0,,90,2
,28,0,,90,2
,32,0,,90,2
,55,0,,90,2
,85,0,,90,2
,35,1,,90,2
,48,0,,90,2
,16,0,,90,2
,50,0,,90,2
,32,1,,90,2
,23,1,,90,2
,44,0,,90,2
,40,0,,90,2
,30,0,,90,2
,28,1,,90,2
,46,0,,90,2
,24,0,,90,2
,33,0,,90,2
,25,0,,90,2
,13,1,,90,2
,16,1,,90,2
,50,0,,90,2
,19,0,,90,2
,50,0,,90,2
,50,0,,90,2
,35,0,,90,2
,30,1,,90,2
,25,1,,90,2
,40,0,,90,2
,55,0,,90,2
,100,0,,90,2
,100,0,,90,2
,28,1,,90,2
,32,1,,93,2
,40,0,,93,2
,40,1,,93,2
,63,0,,92,2
,75,0,,92,2
,95,0,,92,2
,42,0,,92,2
,35,0,,92,2
,28,1,,92,2
,54,0,,92,2
,35,0,,92,2
,68,0,,92,2
,28,0,,92,2
,40,1,,92,2
,38,0,,92,2
,38,0,,92,2
,63,1,,92,2
,40,0,,92,2
,50,0,,92,2
,34,0,,92,2
,10,0,,85,1
,7,1,,85,1
,14,0,,85,1
,10,1,,85,1
,26,0,,85,1
,16,1,,85,1
,9,0,,85,1
,12,0,,84,0
,15,1,,84,0
,13,1,,84,0
,12,1,,84,0
,12,0,,84,0
,9,0,,84,0
,29,0,,84,0
,35,1,,84,0
,12,1,,84,0
,14,1,,84,0
,17,1,,84,0
,12,0,,84,0
,20,1,,84,0
,17,0,,84,0
,9,1,,84,0
,10,1,,84,0
,35,0,,92,2
,32,1,,92,2
,56,0,,92,2
,39,0,,92,2
,23,0,,92,2
,40,0,,92,2
,20,1,,92,2
,32,0,,92,2
,35,0,,92,2
,52,0,,92,2
,48,0,,92,2
,14,1,,91,2
,27,1,,91,2
,20,0,,91,2
,40,1,,91,2
,54,0,,91,2
,22,0,,91,2
,30,0,,91,2
,58,0,,91,2
,40,1,,91,2
,35,1,,91,2
,24,1,,91,2
,80,0,,91,2
,22,0,,91,2
,15,1,,91,2
,22,0,,91,2
,36,1,,91,2
,25,1,,87,1
,22,1,,87,1
,25,0,,87,1
,32,0,,87,1
,20,1,,87,1
,35,1,,87,1
,18,0,,87,1
,13,1,,87,1
,25,0,,87,1
,15,1,,87,1
,12,1,,87,1
,35,0,,87,1
,23,1,,87,1
,19,0,,87,1
,15,1,,87,1
,24,0,,87,1
,19,1,,87,1
,48,0,,87,1
,26,0,,87,1
,8,1,,87,1
,60,0,,87,1
,20,1,,87,1
,45,0,,91,2
,25,0,,90,2
,40,0,,90,2
,95,0,,90,2
,48,0,,90,2
,48,0,,90,2
,50,0,,90,2
,28,1,,90,2
,44,0,,90,2
,60,0,,90,2
,16,0,,90,2
,55,0,,90,2
,20,0,,90,2
,45,0,,90,2
,50,0,,90,2
,18,1,,90,2
,15,0,,90,2
,54,0,,90,2
,35,0,,90,2
,45,1,,90,2
,31,1,,90,2
,35,1,,90,2
,18,1,,90,2
,25,1,,88,1
,25,0,,88,1
,50,0,,88,1
,60,0,,88,1
,15,1,,88,1
,65,0,,88,1
,19,0,,88,1
,28,0,,88,1
,20,0,,88,1
,120,0,,88,1
,15,0,,88,1
,12,0,,88,1
,35,1,,88,1
,12,0,,88,1
,16,1,,88,1
,45,0,,88,1
,44,0,,88,1
,20,0,,88,1
,110,0,,88,1
,26,0,,88,1
,40,0,,88,1
,35,0,,88,1
,36,0,,88,1
,12,1,,88,1
,26,0,,88,1
,20,0,,88,1
,60,0,,88,1
,12,0,,88,1
,25,0,,88,1
,17,0,,88,1
,9,0,,88,1
,25,1,,88,1
,37,0,,88,1
,98,0,,88,1
,25,1,,88,1
,12,1,,88,1
,21,0,,88,1
,10,1,,88,1
,15,1,,88,1
,42,0,,88,1
,25,1,,88,1
,30,0,,88,1
,28,1,,88,1
,24,0,,90,2
,15,0,,90,2
,35,1,,90,2
,18,1,,90,2
,40,0,,90,2
,35,0,,90,2
,35,1,,90,2
,22,1,,90,2
,45,0,,90,2
,35,0,,90,2
,35,0,,90,2
,38,0,,90,2
,40,0,,90,2
,20,1,,90,2
,34,0,,90,2
,55,0,,90,2
,117,1,,90,2
,40,0,,90,2
,42,0,,90,2
,68,0,,90,2
,40,1,,90,2
,32,1,,90,2
,60,0,,90,2
,18,0,,90,2
,20,0,,90,2
,19,1,,90,2
,75,0,,90,2
,21,0,,90,2
,20,1,,90,2
,52,0,,90,2
,55,0,,90,2
,48,0,,90,2
,50,0,,90,2
,18,0,,90,2
,35,0,,90,2
,31,0,,90,2
,45,0,,90,2
,28,0,,90,2
,30,0,,90,2
,62,0,,90,2
,65,0,,90,2
,36,0,,90,2
,28,0,,90,2
,26,1,,90,2
,30,0,,90,2
,30,1,,90,2
,26,1,,90,2
,50,1,,90,2
,35,0,,92,2
,28,1,,92,2
,49,1,,92,2
,50,0,,92,2
,25,1,,92,2
,35,0,,92,2
,45,0,,92,2
,38,0,,92,2
,45,1,,92,2
,40,0,,92,2
,32,1,,92,2
,35,0,,92,2
,28,0,,92,2
,100,0,,92,2
,25,0,,92,2
,15,0,,92,2
,65,0,,92,2
,25,0,,92,2
,55,1,,90,2
,95,0,,90,2
,60,0,,90,2
,90,0,,90,2
,10,0,,90,2
,52,0,,90,2
,65,0,,90,2
,20,1,,90,2
,32,0,,90,2
,38,0,,90,2
,45,0,,90,2
,40,0,,90,2
,19,0,,90,2
,75,0,,90,2
,60,0,,90,2
